datetime,temp,depth,salinity,conduct,velocity 
8/16/2022 11:00,6.19,-3.16,2.23,2.69,1433.52
8/16/2022 12:00,6.37,-3.23,2.22,2.69,1434.26
8/16/2022 13:00,6.68,-3.23,2.19,2.69,1435.57
8/16/2022 14:00,7.1,-3.16,2.17,2.69,1437.31
8/16/2022 15:00,7.38,-3.23,2.14,2.68,1438.43
8/16/2022 16:00,7.55,-3.16,2.13,2.68,1439.14
8/16/2022 17:00,7.72,-3.16,2.12,2.67,1439.84
8/16/2022 18:00,7.44,-3.23,2.13,2.67,1438.71
8/16/2022 19:00,7.34,-3.23,2.14,2.68,1438.29
8/16/2022 20:00,7.2,-3.29,2.15,2.68,1437.72
8/16/2022 21:00,6.82,-3.29,2.18,2.69,1436.15
8/16/2022 22:00,6.89,-3.36,2.18,2.69,1436.44
8/16/2022 23:00,6.82,-3.29,2.18,2.69,1436.15
8/17/2022 0:00,6.61,-3.29,2.2,2.68,1435.28
8/17/2022 1:00,6.3,-3.23,2.22,2.69,1433.96
8/17/2022 2:00,6.26,-3.23,2.22,2.69,1433.82
8/17/2022 3:00,6.12,-3.16,2.23,2.69,1433.23
8/17/2022 4:00,5.8,-3.16,2.26,2.69,1431.87
8/17/2022 5:00,5.84,-3.16,2.26,2.7,1432.03
8/17/2022 6:00,5.48,-3.1,2.28,2.7,1430.51
8/17/2022 7:00,4.69,-3.1,2.35,2.71,1427.09
8/17/2022 8:00,4.61,-3.16,2.35,2.71,1426.78
8/17/2022 9:00,5.27,-3.1,2.3,2.7,1429.59
8/17/2022 10:00,5.3,-3.16,2.3,2.7,1429.75
8/17/2022 11:00,5.91,-3.29,2.25,2.7,1432.33
8/17/2022 12:00,6.23,-3.29,2.23,2.7,1433.67
8/17/2022 13:00,6.33,-3.29,2.22,2.69,1434.11
8/17/2022 14:00,6.37,-3.23,2.22,2.69,1434.26
8/17/2022 15:00,6.47,-3.23,2.21,2.69,1434.7
8/17/2022 16:00,6.65,-3.23,2.2,2.69,1435.43
8/17/2022 17:00,6.44,-3.16,2.21,2.69,1434.55
8/17/2022 18:00,6.37,-3.23,2.22,2.69,1434.26
8/17/2022 19:00,6.26,-3.23,2.22,2.69,1433.82
8/17/2022 20:00,6.16,-3.29,2.23,2.69,1433.37
8/17/2022 21:00,6.09,-3.42,2.24,2.69,1433.07
8/17/2022 22:00,6.05,-3.49,2.24,2.69,1432.92
8/17/2022 23:00,5.98,-3.36,2.25,2.7,1432.63
8/18/2022 0:00,5.98,-3.42,2.25,2.7,1432.62
8/18/2022 1:00,5.94,-3.42,2.25,2.7,1432.48
8/18/2022 2:00,5.91,-3.42,2.25,2.7,1432.32
8/18/2022 3:00,5.84,-3.36,2.26,2.7,1432.03
8/18/2022 4:00,5.8,-3.36,2.26,2.7,1431.87
8/18/2022 5:00,5.8,-3.29,2.26,2.7,1431.88
8/18/2022 6:00,5.77,-3.29,2.26,2.7,1431.72
8/18/2022 7:00,5.73,-3.29,2.26,2.7,1431.57
8/18/2022 8:00,5.69,-3.36,2.27,2.7,1431.42
8/18/2022 9:00,5.73,-3.29,2.26,2.7,1431.57
8/18/2022 10:00,5.84,-3.36,2.26,2.7,1432.03
8/18/2022 11:00,5.87,-3.36,2.25,2.7,1432.18
8/18/2022 12:00,6.23,-3.36,2.23,2.7,1433.67
8/18/2022 13:00,6.54,-3.29,2.2,2.69,1434.99
8/18/2022 14:00,6.51,-3.36,2.21,2.69,1434.84
8/18/2022 15:00,6.86,-3.36,2.18,2.68,1436.3
8/18/2022 16:00,6.96,-3.36,2.17,2.69,1436.73
8/18/2022 17:00,6.75,-3.29,2.19,2.69,1435.86
8/18/2022 18:00,6.68,-3.36,2.19,2.69,1435.57
8/18/2022 19:00,6.05,-3.42,2.24,2.69,1432.92
8/18/2022 20:00,4.98,-3.36,2.31,2.69,1428.33
8/18/2022 21:00,4.43,-3.36,2.37,2.71,1425.98
8/18/2022 22:00,4.14,-3.36,2.39,2.71,1424.68
8/18/2022 23:00,4.1,-3.29,2.39,2.71,1424.53
8/19/2022 0:00,4.03,-3.29,2.4,2.71,1424.2
8/19/2022 1:00,4.1,-3.29,2.39,2.71,1424.53
8/19/2022 2:00,4.21,-3.36,2.39,2.71,1425.01
8/19/2022 3:00,6.23,-3.29,2.23,2.69,1433.67
8/19/2022 4:00,6.23,-3.23,2.23,2.69,1433.67
8/19/2022 5:00,6.16,-3.16,2.23,2.69,1433.37
8/19/2022 6:00,6.12,-3.23,2.23,2.69,1433.22
8/19/2022 7:00,6.05,-3.16,2.24,2.69,1432.93
8/19/2022 8:00,6.09,-3.23,2.24,2.69,1433.08
8/19/2022 9:00,6.09,-3.23,2.24,2.69,1433.08
8/19/2022 10:00,6.16,-3.16,2.23,2.69,1433.37
8/19/2022 11:00,6.3,-3.16,2.22,2.69,1433.97
8/19/2022 12:00,6.51,-3.23,2.21,2.69,1434.85
8/19/2022 13:00,6.75,-3.23,2.19,2.69,1435.86
8/19/2022 14:00,7.2,-3.23,2.16,2.69,1437.73
8/19/2022 15:00,7.44,-3.16,2.14,2.68,1438.72
8/19/2022 16:00,7.48,-3.16,2.13,2.68,1438.86
8/19/2022 17:00,7.65,-3.16,2.12,2.67,1439.56
8/19/2022 18:00,7.72,-3.1,2.12,2.67,1439.84
8/19/2022 19:00,7.41,-3.16,2.14,2.68,1438.58
8/19/2022 20:00,7.31,-3.1,2.15,2.68,1438.15
8/19/2022 21:00,7.31,-3.16,2.15,2.68,1438.15
8/19/2022 22:00,7.27,-3.16,2.15,2.68,1438.01
8/19/2022 23:00,7.17,-3.23,2.16,2.68,1437.59
8/20/2022 0:00,6.96,-3.23,2.17,2.68,1436.73
8/20/2022 1:00,6.75,-3.23,2.19,2.69,1435.86
8/20/2022 2:00,6.65,-3.23,2.19,2.69,1435.43
8/20/2022 3:00,6.4,-3.23,2.21,2.69,1434.41
8/20/2022 4:00,6.3,-3.16,2.22,2.69,1433.96
8/20/2022 5:00,5.59,-3.1,2.28,2.71,1430.98
8/20/2022 6:00,5.87,-3.03,2.26,2.7,1432.19
8/20/2022 7:00,5.87,-3.03,2.25,2.7,1432.18
8/20/2022 8:00,5.8,-3.1,2.26,2.7,1431.88
8/20/2022 9:00,5.73,-3.1,2.26,2.7,1431.58
8/20/2022 10:00,5.55,-3.1,2.28,2.7,1430.82
8/20/2022 11:00,5.8,-3.1,2.26,2.7,1431.88
8/20/2022 12:00,6.01,-3.1,2.25,2.7,1432.78
8/20/2022 13:00,6.19,-3.1,2.23,2.69,1433.52
8/20/2022 14:00,6.4,-3.1,2.22,2.69,1434.41
8/20/2022 15:00,6.54,-3.16,2.2,2.69,1434.99
8/20/2022 16:00,6.72,-3.16,2.19,2.69,1435.72
8/20/2022 17:00,6.82,-3.1,2.18,2.69,1436.16
8/20/2022 18:00,6.82,-3.1,2.18,2.69,1436.16
8/20/2022 19:00,6.75,-3.1,2.19,2.69,1435.87
8/20/2022 20:00,6.47,-3.16,2.2,2.69,1434.7
8/20/2022 21:00,6.19,-3.16,2.23,2.69,1433.52
8/20/2022 22:00,6.01,-3.23,2.24,2.69,1432.77
8/20/2022 23:00,5.8,-3.29,2.26,2.7,1431.88
8/21/2022 0:00,5.62,-3.29,2.27,2.7,1431.12
8/21/2022 1:00,5.01,-3.29,2.33,2.71,1428.51
8/21/2022 2:00,4.72,-3.29,2.35,2.71,1427.25
8/21/2022 3:00,4.83,-3.29,2.33,2.71,1427.72
8/21/2022 4:00,4.69,-3.23,2.34,2.71,1427.09
8/21/2022 5:00,3.58,-3.23,2.44,2.72,1422.23
8/21/2022 6:00,4.36,-3.16,2.38,2.72,1425.67
8/21/2022 7:00,3.91,-3.23,2.41,2.72,1423.71
8/21/2022 8:00,3.35,-3.16,2.45,2.71,1421.22
8/21/2022 9:00,3.13,-3.1,2.47,2.72,1420.22
8/21/2022 10:00,3.43,-3.1,2.45,2.72,1421.57
8/21/2022 11:00,3.5,-3.16,2.44,2.72,1421.9
8/21/2022 12:00,4.28,-3.16,2.39,2.72,1425.35
8/21/2022 13:00,4.69,-3.16,2.35,2.71,1427.09
8/21/2022 14:00,4.9,-3.23,2.33,2.71,1428.04
8/21/2022 15:00,5.01,-3.16,2.33,2.71,1428.51
8/21/2022 16:00,5.55,-3.23,2.28,2.71,1430.82
8/21/2022 17:00,5.55,-3.16,2.28,2.7,1430.82
8/21/2022 18:00,5.55,-3.1,2.28,2.7,1430.82
8/21/2022 19:00,5.37,-3.23,2.29,2.7,1430.05
8/21/2022 20:00,5.08,-3.23,2.31,2.7,1428.81
8/21/2022 21:00,4.65,-3.16,2.35,2.71,1426.93
8/21/2022 22:00,4.03,-3.16,2.39,2.71,1424.2
8/21/2022 23:00,3.73,-3.23,2.42,2.72,1422.89
8/22/2022 0:00,3.13,-3.16,2.47,2.72,1420.21
8/22/2022 1:00,2.29,-3.16,2.54,2.73,1416.42
8/22/2022 2:00,1.67,-3.16,2.59,2.73,1413.56
8/22/2022 3:00,1.75,-3.16,2.59,2.73,1413.93
8/22/2022 4:00,1.47,-3.16,2.61,2.73,1412.66
8/22/2022 5:00,1.47,-3.16,2.62,2.73,1412.66
8/22/2022 6:00,1.75,-3.16,2.59,2.73,1413.93
8/22/2022 7:00,2.06,-3.23,2.56,2.73,1415.36
8/22/2022 8:00,2.14,-3.16,2.56,2.73,1415.72
8/22/2022 9:00,2.37,-3.23,2.54,2.73,1416.77
8/22/2022 10:00,2.67,-3.23,2.51,2.73,1418.17
8/22/2022 11:00,2.94,-3.16,2.49,2.72,1419.37
8/22/2022 12:00,3.35,-3.23,2.46,2.72,1421.23
8/22/2022 13:00,3.62,-3.23,2.43,2.72,1422.4
8/22/2022 14:00,3.8,-3.23,2.42,2.72,1423.22
8/22/2022 15:00,3.88,-3.23,2.41,2.72,1423.55
8/22/2022 16:00,3.8,-3.23,2.42,2.72,1423.22
8/22/2022 17:00,3.84,-3.23,2.41,2.72,1423.39
8/22/2022 18:00,3.73,-3.23,2.42,2.72,1422.89
8/22/2022 19:00,3.54,-3.29,2.44,2.72,1422.06
8/22/2022 20:00,3.54,-3.36,2.44,2.72,1422.06
8/22/2022 21:00,3.43,-3.42,2.45,2.72,1421.56
8/22/2022 22:00,3.32,-3.55,2.46,2.72,1421.05
8/22/2022 23:00,3.05,-3.61,2.48,2.72,1419.87
8/23/2022 0:00,2.94,-3.61,2.49,2.72,1419.36
8/23/2022 1:00,2.75,-3.61,2.5,2.72,1418.5
8/23/2022 2:00,2.67,-3.55,2.51,2.72,1418.16
8/23/2022 3:00,2.52,-3.55,2.52,2.73,1417.47
8/23/2022 4:00,2.14,-3.55,2.55,2.73,1415.71
8/23/2022 5:00,2.18,-3.55,2.55,2.73,1415.89
8/23/2022 6:00,2.18,-3.55,2.55,2.73,1415.89
8/23/2022 7:00,2.25,-3.49,2.55,2.73,1416.24
8/23/2022 8:00,2.44,-3.55,2.53,2.73,1417.12
8/23/2022 9:00,2.71,-3.61,2.51,2.72,1418.33
8/23/2022 10:00,5.84,-3.61,2.29,2.73,1432.06
8/23/2022 11:00,6.26,-3.61,2.22,2.69,1433.81
8/23/2022 12:00,4.65,-3.55,2.33,2.69,1426.9
8/23/2022 13:00,5.41,-3.61,2.29,2.7,1430.2
8/23/2022 14:00,6.75,-3.55,2.2,2.7,1435.88
8/23/2022 15:00,6.89,-3.68,2.18,2.68,1436.43
8/23/2022 16:00,7.07,-3.61,2.17,2.68,1437.15
8/23/2022 17:00,6.65,-3.55,2.2,2.69,1435.42
8/23/2022 18:00,6.47,-3.49,2.21,2.69,1434.69
8/23/2022 19:00,6.61,-3.49,2.2,2.69,1435.28
8/23/2022 20:00,6.75,-3.36,2.19,2.69,1435.86
8/23/2022 21:00,6.86,-3.29,2.18,2.68,1436.3
8/23/2022 22:00,7,-3.36,2.17,2.69,1436.87
8/23/2022 23:00,7.1,-3.23,2.16,2.68,1437.3
8/24/2022 0:00,7.24,-3.29,2.15,2.68,1437.87
8/24/2022 1:00,7.31,-3.29,2.15,2.68,1438.15
8/24/2022 2:00,7.41,-3.23,2.14,2.68,1438.58
8/24/2022 3:00,7.58,-3.42,2.13,2.68,1439.27
8/24/2022 4:00,7.65,-3.29,2.12,2.68,1439.56
8/24/2022 5:00,7.62,-3.29,2.12,2.68,1439.42
8/24/2022 6:00,7.75,-3.42,2.12,2.68,1439.97
8/24/2022 7:00,7.86,-3.36,2.11,2.67,1440.39
8/24/2022 8:00,7.92,-3.23,2.1,2.67,1440.67
8/24/2022 9:00,8.13,-3.23,2.09,2.67,1441.49
8/24/2022 10:00,8.33,-3.16,2.08,2.67,1442.31
,,,,,
,,,,,
,,,,,
,,,,,
